First author,Study accession,Publication date,Journal,Title,Reported trait,Trait(s),Discovery sample number and ancestry,Replication sample number and ancestry,Association count,Summary statistics,ftp downloads
Lopera-Maya EA,GCST90027812,2022-02-03T00:00:00Z,Nat Genet,"Effect of host genetics on the gut microbiome in 7,738 participants of the Dutch Microbiome Project.",Gut microbiota abundance (k_Bacteria.p_Proteobacteria.c_Betaproteobacteria.o_Burkholderiales.f_Sutterellaceae.g_Sutterella.s_Sutterella_wadsworthensis),gut microbiome measurement,7738 European,'-,0,FTP Download,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90027001-GCST90028000/GCST90027812/GCST90027812_buildGRCh37.tsv.gz
Lopera-Maya EA,GCST90027813,2022-02-03T00:00:00Z,Nat Genet,"Effect of host genetics on the gut microbiome in 7,738 participants of the Dutch Microbiome Project.",Gut microbiota abundance (k_Bacteria.p_Proteobacteria.c_Deltaproteobacteria.o_Desulfovibrionales.f_Desulfovibrionaceae.g_Bilophila.s_Bilophila_unclassified),gut microbiome measurement,7738 European,'-,0,FTP Download,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90027001-GCST90028000/GCST90027813/GCST90027813_buildGRCh37.tsv.gz
Lopera-Maya EA,GCST90027814,2022-02-03T00:00:00Z,Nat Genet,"Effect of host genetics on the gut microbiome in 7,738 participants of the Dutch Microbiome Project.",Gut microbiota abundance (k_Bacteria.p_Proteobacteria.c_Deltaproteobacteria.o_Desulfovibrionales.f_Desulfovibrionaceae.g_Bilophila.s_Bilophila_wadsworthia),gut microbiome measurement,7738 European,'-,0,FTP Download,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90027001-GCST90028000/GCST90027814/GCST90027814_buildGRCh37.tsv.gz
Lopera-Maya EA,GCST90027815,2022-02-03T00:00:00Z,Nat Genet,"Effect of host genetics on the gut microbiome in 7,738 participants of the Dutch Microbiome Project.",Gut microbiota abundance (k_Bacteria.p_Proteobacteria.c_Deltaproteobacteria.o_Desulfovibrionales.f_Desulfovibrionaceae.g_Desulfovibrio.s_Desulfovibrio_piger),gut microbiome measurement,7738 European,'-,0,FTP Download,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90027001-GCST90028000/GCST90027815/GCST90027815_buildGRCh37.tsv.gz
Lopera-Maya EA,GCST90027816,2022-02-03T00:00:00Z,Nat Genet,"Effect of host genetics on the gut microbiome in 7,738 participants of the Dutch Microbiome Project.",Gut microbiota abundance (k_Bacteria.p_Proteobacteria.c_Gammaproteobacteria.o_Enterobacteriales.f_Enterobacteriaceae.g_Escherichia.s_Escherichia_coli),gut microbiome measurement,7738 European,'-,0,FTP Download,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90027001-GCST90028000/GCST90027816/GCST90027816_buildGRCh37.tsv.gz
Lopera-Maya EA,GCST90027817,2022-02-03T00:00:00Z,Nat Genet,"Effect of host genetics on the gut microbiome in 7,738 participants of the Dutch Microbiome Project.",Gut microbiota abundance (k_Bacteria.p_Proteobacteria.c_Gammaproteobacteria.o_Enterobacteriales.f_Enterobacteriaceae.g_Escherichia.s_Escherichia_unclassified),gut microbiome measurement,7738 European,'-,1,FTP Download,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90027001-GCST90028000/GCST90027817/GCST90027817_buildGRCh37.tsv.gz
Lopera-Maya EA,GCST90027818,2022-02-03T00:00:00Z,Nat Genet,"Effect of host genetics on the gut microbiome in 7,738 participants of the Dutch Microbiome Project.",Gut microbiota abundance (k_Bacteria.p_Proteobacteria.c_Gammaproteobacteria.o_Pasteurellales.f_Pasteurellaceae.g_Haemophilus.s_Haemophilus_parainfluenzae),gut microbiome measurement,7738 European,'-,0,FTP Download,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90027001-GCST90028000/GCST90027818/GCST90027818_buildGRCh37.tsv.gz
Lopera-Maya EA,GCST90027819,2022-02-03T00:00:00Z,Nat Genet,"Effect of host genetics on the gut microbiome in 7,738 participants of the Dutch Microbiome Project.",Gut microbiota abundance (k_Bacteria.p_Verrucomicrobia.c_Verrucomicrobiae.o_Verrucomicrobiales.f_Verrucomicrobiaceae.g_Akkermansia.s_Akkermansia_muciniphila),gut microbiome measurement,7738 European,'-,0,FTP Download,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90027001-GCST90028000/GCST90027819/GCST90027819_buildGRCh37.tsv.gz
Lopera-Maya EA,GCST90027820,2022-02-03T00:00:00Z,Nat Genet,"Effect of host genetics on the gut microbiome in 7,738 participants of the Dutch Microbiome Project.",Gut microbiota abundance (k_Bacteria.p_Bacteroidetes.c_Bacteroidia.o_Bacteroidales.f_Bacteroidaceae.g_Bacteroides.s_Bacteroides_caccae),gut microbiome measurement,7738 European,'-,0,FTP Download,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90027001-GCST90028000/GCST90027820/GCST90027820_buildGRCh37.tsv.gz
Lopera-Maya EA,GCST90027821,2022-02-03T00:00:00Z,Nat Genet,"Effect of host genetics on the gut microbiome in 7,738 participants of the Dutch Microbiome Project.",Gut microbiota abundance (k_Bacteria.p_Bacteroidetes.c_Bacteroidia.o_Bacteroidales.f_Bacteroidaceae.g_Bacteroides.s_Bacteroides_cellulosilyticus),gut microbiome measurement,7738 European,'-,0,FTP Download,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90027001-GCST90028000/GCST90027821/GCST90027821_buildGRCh37.tsv.gz
Lopera-Maya EA,GCST90027822,2022-02-03T00:00:00Z,Nat Genet,"Effect of host genetics on the gut microbiome in 7,738 participants of the Dutch Microbiome Project.",Gut microbiota abundance (k_Bacteria.p_Bacteroidetes.c_Bacteroidia.o_Bacteroidales.f_Bacteroidaceae.g_Bacteroides.s_Bacteroides_clarus),gut microbiome measurement,7738 European,'-,0,FTP Download,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90027001-GCST90028000/GCST90027822/GCST90027822_buildGRCh37.tsv.gz
Lopera-Maya EA,GCST90027823,2022-02-03T00:00:00Z,Nat Genet,"Effect of host genetics on the gut microbiome in 7,738 participants of the Dutch Microbiome Project.",Gut microbiota abundance (k_Bacteria.p_Bacteroidetes.c_Bacteroidia.o_Bacteroidales.f_Bacteroidaceae.g_Bacteroides.s_Bacteroides_coprocola),gut microbiome measurement,7738 European,'-,0,FTP Download,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90027001-GCST90028000/GCST90027823/GCST90027823_buildGRCh37.tsv.gz
Lopera-Maya EA,GCST90027824,2022-02-03T00:00:00Z,Nat Genet,"Effect of host genetics on the gut microbiome in 7,738 participants of the Dutch Microbiome Project.",Gut microbiota abundance (k_Bacteria.p_Bacteroidetes.c_Bacteroidia.o_Bacteroidales.f_Bacteroidaceae.g_Bacteroides.s_Bacteroides_dorei),gut microbiome measurement,7738 European,'-,0,FTP Download,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90027001-GCST90028000/GCST90027824/GCST90027824_buildGRCh37.tsv.gz
Lopera-Maya EA,GCST90027825,2022-02-03T00:00:00Z,Nat Genet,"Effect of host genetics on the gut microbiome in 7,738 participants of the Dutch Microbiome Project.",Gut microbiota abundance (k_Bacteria.p_Bacteroidetes.c_Bacteroidia.o_Bacteroidales.f_Bacteroidaceae.g_Bacteroides.s_Bacteroides_eggerthii),gut microbiome measurement,7738 European,'-,0,FTP Download,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90027001-GCST90028000/GCST90027825/GCST90027825_buildGRCh37.tsv.gz
Lopera-Maya EA,GCST90027776,2022-02-03T00:00:00Z,Nat Genet,"Effect of host genetics on the gut microbiome in 7,738 participants of the Dutch Microbiome Project.",Gut microbiota abundance (k_Bacteria.p_Bacteroidetes.c_Bacteroidia.o_Bacteroidales.f_Rikenellaceae.g_Alistipes.s_Alistipes_indistinctus),gut microbiome measurement,7738 European,'-,0,FTP Download,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90027001-GCST90028000/GCST90027776/GCST90027776_buildGRCh37.tsv.gz
Lopera-Maya EA,GCST90027777,2022-02-03T00:00:00Z,Nat Genet,"Effect of host genetics on the gut microbiome in 7,738 participants of the Dutch Microbiome Project.",Gut microbiota abundance (k_Bacteria.p_Bacteroidetes.c_Bacteroidia.o_Bacteroidales.f_Rikenellaceae.g_Alistipes.s_Alistipes_onderdonkii),gut microbiome measurement,7738 European,'-,0,FTP Download,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90027001-GCST90028000/GCST90027777/GCST90027777_buildGRCh37.tsv.gz
Lopera-Maya EA,GCST90027778,2022-02-03T00:00:00Z,Nat Genet,"Effect of host genetics on the gut microbiome in 7,738 participants of the Dutch Microbiome Project.",Gut microbiota abundance (k_Bacteria.p_Bacteroidetes.c_Bacteroidia.o_Bacteroidales.f_Rikenellaceae.g_Alistipes.s_Alistipes_putredinis),gut microbiome measurement,7738 European,'-,0,FTP Download,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90027001-GCST90028000/GCST90027778/GCST90027778_buildGRCh37.tsv.gz
Lopera-Maya EA,GCST90027779,2022-02-03T00:00:00Z,Nat Genet,"Effect of host genetics on the gut microbiome in 7,738 participants of the Dutch Microbiome Project.",Gut microbiota abundance (k_Bacteria.p_Bacteroidetes.c_Bacteroidia.o_Bacteroidales.f_Rikenellaceae.g_Alistipes.s_Alistipes_senegalensis),gut microbiome measurement,7738 European,'-,0,FTP Download,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90027001-GCST90028000/GCST90027779/GCST90027779_buildGRCh37.tsv.gz
Lopera-Maya EA,GCST90027780,2022-02-03T00:00:00Z,Nat Genet,"Effect of host genetics on the gut microbiome in 7,738 participants of the Dutch Microbiome Project.",Gut microbiota abundance (k_Bacteria.p_Bacteroidetes.c_Bacteroidia.o_Bacteroidales.f_Rikenellaceae.g_Alistipes.s_Alistipes_shahii),gut microbiome measurement,7738 European,'-,0,FTP Download,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90027001-GCST90028000/GCST90027780/GCST90027780_buildGRCh37.tsv.gz
Lopera-Maya EA,GCST90027781,2022-02-03T00:00:00Z,Nat Genet,"Effect of host genetics on the gut microbiome in 7,738 participants of the Dutch Microbiome Project.",Gut microbiota abundance (k_Bacteria.p_Bacteroidetes.c_Bacteroidia.o_Bacteroidales.f_Rikenellaceae.g_Alistipes.s_Alistipes_sp_AP11),gut microbiome measurement,7738 European,'-,1,FTP Download,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90027001-GCST90028000/GCST90027781/GCST90027781_buildGRCh37.tsv.gz
Lopera-Maya EA,GCST90027782,2022-02-03T00:00:00Z,Nat Genet,"Effect of host genetics on the gut microbiome in 7,738 participants of the Dutch Microbiome Project.",Gut microbiota abundance (k_Bacteria.p_Firmicutes.c_Bacilli.o_Lactobacillales.f_Lactobacillaceae.g_Lactobacillus.s_Lactobacillus_delbrueckii),gut microbiome measurement,7738 European,'-,0,FTP Download,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90027001-GCST90028000/GCST90027782/GCST90027782_buildGRCh37.tsv.gz
Lopera-Maya EA,GCST90027783,2022-02-03T00:00:00Z,Nat Genet,"Effect of host genetics on the gut microbiome in 7,738 participants of the Dutch Microbiome Project.",Gut microbiota abundance (k_Bacteria.p_Firmicutes.c_Bacilli.o_Lactobacillales.f_Streptococcaceae.g_Streptococcus.s_Streptococcus_parasanguinis),gut microbiome measurement,7738 European,'-,0,FTP Download,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90027001-GCST90028000/GCST90027783/GCST90027783_buildGRCh37.tsv.gz
Lopera-Maya EA,GCST90027784,2022-02-03T00:00:00Z,Nat Genet,"Effect of host genetics on the gut microbiome in 7,738 participants of the Dutch Microbiome Project.",Gut microbiota abundance (k_Bacteria.p_Firmicutes.c_Bacilli.o_Lactobacillales.f_Streptococcaceae.g_Streptococcus.s_Streptococcus_salivarius),gut microbiome measurement,7738 European,'-,0,FTP Download,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90027001-GCST90028000/GCST90027784/GCST90027784_buildGRCh37.tsv.gz
Lopera-Maya EA,GCST90027785,2022-02-03T00:00:00Z,Nat Genet,"Effect of host genetics on the gut microbiome in 7,738 participants of the Dutch Microbiome Project.",Gut microbiota abundance (k_Bacteria.p_Firmicutes.c_Bacilli.o_Lactobacillales.f_Streptococcaceae.g_Streptococcus.s_Streptococcus_thermophilus),gut microbiome measurement,7738 European,'-,0,FTP Download,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90027001-GCST90028000/GCST90027785/GCST90027785_buildGRCh37.tsv.gz
Lopera-Maya EA,GCST90027786,2022-02-03T00:00:00Z,Nat Genet,"Effect of host genetics on the gut microbiome in 7,738 participants of the Dutch Microbiome Project.",Gut microbiota abundance (k_Bacteria.p_Firmicutes.c_Clostridia.o_Clostridiales.f_Clostridiaceae.g_Clostridium.s_Clostridium_asparagiforme),gut microbiome measurement,7738 European,'-,0,FTP Download,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90027001-GCST90028000/GCST90027786/GCST90027786_buildGRCh37.tsv.gz
Lopera-Maya EA,GCST90027787,2022-02-03T00:00:00Z,Nat Genet,"Effect of host genetics on the gut microbiome in 7,738 participants of the Dutch Microbiome Project.",Gut microbiota abundance (k_Bacteria.p_Firmicutes.c_Clostridia.o_Clostridiales.f_Clostridiaceae.g_Clostridium.s_Clostridium_leptum),gut microbiome measurement,7738 European,'-,0,FTP Download,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90027001-GCST90028000/GCST90027787/GCST90027787_buildGRCh37.tsv.gz
Lopera-Maya EA,GCST90027788,2022-02-03T00:00:00Z,Nat Genet,"Effect of host genetics on the gut microbiome in 7,738 participants of the Dutch Microbiome Project.",Gut microbiota abundance (k_Bacteria.p_Firmicutes.c_Clostridia.o_Clostridiales.f_Clostridiales_noname.g_Flavonifractor.s_Flavonifractor_plautii),gut microbiome measurement,7738 European,'-,0,FTP Download,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90027001-GCST90028000/GCST90027788/GCST90027788_buildGRCh37.tsv.gz
Lopera-Maya EA,GCST90027789,2022-02-03T00:00:00Z,Nat Genet,"Effect of host genetics on the gut microbiome in 7,738 participants of the Dutch Microbiome Project.",Gut microbiota abundance (k_Bacteria.p_Firmicutes.c_Clostridia.o_Clostridiales.f_Clostridiales_noname.g_Pseudoflavonifractor.s_Pseudoflavonifractor_capillosus),gut microbiome measurement,7738 European,'-,0,FTP Download,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90027001-GCST90028000/GCST90027789/GCST90027789_buildGRCh37.tsv.gz
Lopera-Maya EA,GCST90027790,2022-02-03T00:00:00Z,Nat Genet,"Effect of host genetics on the gut microbiome in 7,738 participants of the Dutch Microbiome Project.",Gut microbiota abundance (k_Bacteria.p_Firmicutes.c_Clostridia.o_Clostridiales.f_Eubacteriaceae.g_Eubacterium.s_Eubacterium_eligens),gut microbiome measurement,7738 European,'-,0,FTP Download,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90027001-GCST90028000/GCST90027790/GCST90027790_buildGRCh37.tsv.gz
Lopera-Maya EA,GCST90027791,2022-02-03T00:00:00Z,Nat Genet,"Effect of host genetics on the gut microbiome in 7,738 participants of the Dutch Microbiome Project.",Gut microbiota abundance (k_Bacteria.p_Firmicutes.c_Clostridia.o_Clostridiales.f_Eubacteriaceae.g_Eubacterium.s_Eubacterium_hallii),gut microbiome measurement,7738 European,'-,0,FTP Download,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90027001-GCST90028000/GCST90027791/GCST90027791_buildGRCh37.tsv.gz
Lopera-Maya EA,GCST90027792,2022-02-03T00:00:00Z,Nat Genet,"Effect of host genetics on the gut microbiome in 7,738 participants of the Dutch Microbiome Project.",Gut microbiota abundance (k_Bacteria.p_Firmicutes.c_Clostridia.o_Clostridiales.f_Eubacteriaceae.g_Eubacterium.s_Eubacterium_ramulus),gut microbiome measurement,7738 European,'-,0,FTP Download,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90027001-GCST90028000/GCST90027792/GCST90027792_buildGRCh37.tsv.gz
Lopera-Maya EA,GCST90027793,2022-02-03T00:00:00Z,Nat Genet,"Effect of host genetics on the gut microbiome in 7,738 participants of the Dutch Microbiome Project.",Gut microbiota abundance (k_Bacteria.p_Firmicutes.c_Clostridia.o_Clostridiales.f_Eubacteriaceae.g_Eubacterium.s_Eubacterium_rectale),gut microbiome measurement,7738 European,'-,0,FTP Download,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90027001-GCST90028000/GCST90027793/GCST90027793_buildGRCh37.tsv.gz
Lopera-Maya EA,GCST90027794,2022-02-03T00:00:00Z,Nat Genet,"Effect of host genetics on the gut microbiome in 7,738 participants of the Dutch Microbiome Project.",Gut microbiota abundance (k_Bacteria.p_Firmicutes.c_Clostridia.o_Clostridiales.f_Eubacteriaceae.g_Eubacterium.s_Eubacterium_siraeum),gut microbiome measurement,7738 European,'-,0,FTP Download,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90027001-GCST90028000/GCST90027794/GCST90027794_buildGRCh37.tsv.gz
Lopera-Maya EA,GCST90027795,2022-02-03T00:00:00Z,Nat Genet,"Effect of host genetics on the gut microbiome in 7,738 participants of the Dutch Microbiome Project.",Gut microbiota abundance (k_Bacteria.p_Firmicutes.c_Clostridia.o_Clostridiales.f_Eubacteriaceae.g_Eubacterium.s_Eubacterium_ventriosum),gut microbiome measurement,7738 European,'-,0,FTP Download,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90027001-GCST90028000/GCST90027795/GCST90027795_buildGRCh37.tsv.gz
Lopera-Maya EA,GCST90027796,2022-02-03T00:00:00Z,Nat Genet,"Effect of host genetics on the gut microbiome in 7,738 participants of the Dutch Microbiome Project.",Gut microbiota abundance (k_Bacteria.p_Firmicutes.c_Clostridia.o_Clostridiales.f_Oscillospiraceae.g_Oscillibacter.s_Oscillibacter_unclassified),gut microbiome measurement,7738 European,'-,0,FTP Download,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90027001-GCST90028000/GCST90027796/GCST90027796_buildGRCh37.tsv.gz
Lopera-Maya EA,GCST90027797,2022-02-03T00:00:00Z,Nat Genet,"Effect of host genetics on the gut microbiome in 7,738 participants of the Dutch Microbiome Project.",Gut microbiota abundance (k_Bacteria.p_Firmicutes.c_Clostridia.o_Clostridiales.f_Ruminococcaceae.g_Faecalibacterium.s_Faecalibacterium_prausnitzii),gut microbiome measurement,7738 European,'-,0,FTP Download,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90027001-GCST90028000/GCST90027797/GCST90027797_buildGRCh37.tsv.gz
